Mes,CustomerID,Year_Birth,Columna Extra D,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,Columna Extra M,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
Febrero,3712,1959,D,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,M,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0
Febrero,6637,1988,D,Graduation,Single,66951.0,0,0,2013-11-02,46,277,M,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0
Febrero,3152,1957,D,Graduation,Together,26091.0,1,1,2014-02-25,84,15,M,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0
Febrero,5610,1965,D,Graduation,Together,33456.0,1,1,2014-04-21,58,7,M,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,6460,1982,D,Graduation,Married,28718.0,1,0,2013-07-13,78,12,M,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,1349,1970,D,Graduation,Married,50447.0,2,0,2014-04-21,4,85,M,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,1880,1959,D,PhD,Together,53537.0,1,1,2014-01-30,17,81,M,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0
Febrero,641,1967,D,Graduation,Single,52074.0,0,1,2014-04-04,77,59,M,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0
Febrero,8717,1975,D,PhD,Married,80427.0,0,1,2012-09-12,56,1149,M,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0
Febrero,10314,1948,D,PhD,Married,83837.0,0,0,2012-12-16,79,847,M,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1
Febrero,10854,1970,D,PhD,Married,38853.0,1,1,2014-05-23,90,29,M,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,10492,1959,D,Graduation,Together,38285.0,2,1,2014-06-24,96,2,M,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0
Febrero,6935,1951,D,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,M,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0
Febrero,7698,1976,D,PhD,Married,51650.0,0,1,2014-05-11,81,152,M,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0
Febrero,3559,1988,D,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,M,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,10562,1946,D,Master,Married,66835.0,0,0,2013-09-28,21,620,M,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0
Febrero,10796,1984,D,Master,Married,30477.0,1,0,2014-01-22,16,47,M,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,2563,1961,D,Basic,Married,28249.0,0,0,2014-06-15,80,1,M,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,3518,1983,D,Graduation,Married,25271.0,1,0,2012-12-05,45,10,M,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0
Febrero,5823,1970,D,PhD,Single,32303.0,0,1,2014-03-08,63,35,M,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,3934,1966,D,Graduation,Married,61286.0,0,1,2013-08-02,34,356,M,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0
Febrero,6982,1976,D,Graduation,Married,74068.0,0,0,2013-03-19,14,783,M,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0
Febrero,6431,1964,D,PhD,Married,45759.0,1,1,2013-02-23,13,42,M,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,9733,1978,D,Basic,Together,24882.0,1,0,2012-09-09,52,1,M,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0
Febrero,5602,1989,D,PhD,Together,66973.0,0,0,2013-05-17,98,466,M,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0
Febrero,7829,1900,D,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,M,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0
Febrero,1324,1988,D,Graduation,Married,38872.0,1,0,2013-05-30,93,23,M,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,326,1973,D,Graduation,Married,51148.0,1,1,2013-02-18,38,235,M,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0
Febrero,7224,1977,D,Graduation,Married,31353.0,1,1,2013-12-29,24,10,M,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0
Febrero,6999,1980,D,Master,Married,69661.0,0,0,2014-05-13,80,656,M,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0
Febrero,9938,1954,D,Graduation,Married,80067.0,0,0,2013-09-19,82,519,M,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0
Febrero,6422,1954,D,Graduation,Married,86718.0,0,0,2013-01-17,20,344,M,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0
Febrero,3182,1973,D,PhD,Single,46854.0,1,1,2014-03-31,81,96,M,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1
Febrero,7300,1952,D,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,M,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0
Febrero,10424,1968,D,Graduation,Single,75922.0,0,0,2013-12-09,60,265,M,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0
Febrero,8727,1978,D,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,M,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0
Febrero,2798,1977,D,PhD,Together,102160.0,0,0,2012-11-02,54,763,M,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1
Febrero,1030,1965,D,PhD,Single,40637.0,1,1,2013-07-17,72,22,M,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,624,1984,D,Master,Single,18890.0,0,0,2012-11-10,5,6,M,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1
Febrero,5176,1988,D,Graduation,Together,29604.0,1,0,2013-12-08,88,7,M,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0
Febrero,5552,1963,D,Master,Divorced,48721.0,1,1,2013-05-13,50,81,M,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0
Febrero,868,1966,D,Graduation,Married,44794.0,0,1,2014-06-08,99,54,M,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,380,1954,D,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,M,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1
Febrero,2677,1956,D,Graduation,Together,46097.0,0,1,2013-03-31,11,72,M,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0
Febrero,6521,1954,D,Graduation,Together,77972.0,0,0,2014-03-18,18,613,M,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0
Febrero,6927,1968,D,PhD,Married,44377.0,1,1,2012-10-05,70,224,M,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0
Febrero,2877,1974,D,Master,Together,46014.0,1,1,2013-01-21,21,410,M,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0
Febrero,0,1985,D,Graduation,Married,70951.0,0,0,2013-05-04,66,239,M,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0
Febrero,1584,1977,D,Graduation,Married,41443.0,1,0,2014-04-01,79,171,M,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0
Febrero,7264,1978,D,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,M,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,6274,1948,D,Master,Married,83790.0,0,0,2013-11-15,81,1076,M,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0
Febrero,1377,1954,D,Master,Widow,44551.0,0,1,2013-08-31,24,182,M,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0
Febrero,454,1980,D,Graduation,Together,69508.0,1,0,2012-11-14,48,824,M,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0
Febrero,1755,1988,D,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,M,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0
Febrero,2075,1969,D,Graduation,Married,72460.0,0,0,2013-11-14,56,377,M,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0
Febrero,4785,1970,D,PhD,Together,77622.0,0,2,2014-04-14,3,520,M,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0
Febrero,9076,1980,D,PhD,Married,30732.0,1,0,2013-01-05,44,155,M,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0
Febrero,7079,1962,D,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,M,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0
Febrero,4653,1978,D,Graduation,Together,42011.0,1,0,2013-03-26,46,131,M,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0
Febrero,7375,1976,D,Graduation,Together,51369.0,0,1,2012-10-25,84,297,M,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0
Febrero,709,1952,D,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,M,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0
Febrero,460,1972,D,PhD,Married,79930.0,0,0,2012-08-08,72,792,M,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0
Febrero,3726,1986,D,PhD,Together,34320.0,1,0,2014-02-16,66,4,M,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,6798,1966,D,Graduation,Single,37070.0,1,1,2013-03-20,30,231,M,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1
Febrero,5341,1962,D,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,M,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0
Febrero,1606,1971,D,Graduation,Together,38590.0,1,0,2013-05-15,65,3,M,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,9617,1951,D,Graduation,Single,15033.0,0,0,2014-04-16,37,0,M,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0
Febrero,3233,1965,D,PhD,Married,62745.0,0,1,2013-03-23,89,562,M,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0
Febrero,89,1975,D,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,M,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0
Febrero,2936,1982,D,Master,Together,23661.0,1,0,2013-12-04,46,18,M,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,9449,1958,D,PhD,Single,79761.0,0,1,2013-10-04,32,415,M,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0
Febrero,7297,1973,D,Graduation,Single,7500.0,1,0,2013-12-26,54,5,M,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0
Febrero,11004,1893,D,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,M,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0
Febrero,313,1968,D,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,M,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0
Febrero,9940,1958,D,Graduation,Together,64961.0,0,1,2012-12-23,97,382,M,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0
Febrero,10735,1971,D,Graduation,Single,22804.0,1,0,2013-07-31,75,14,M,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0
Febrero,9529,1990,D,Graduation,Married,73687.0,0,0,2013-11-28,8,559,M,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1
Febrero,6439,1958,D,Graduation,Married,61074.0,0,1,2012-08-17,37,789,M,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0
Febrero,7411,1964,D,PhD,Married,31686.0,1,1,2014-06-05,31,11,M,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,2176,1972,D,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,M,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1
Febrero,9265,1953,D,Graduation,Married,75027.0,0,1,2013-01-09,74,925,M,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0
Febrero,8867,1988,D,PhD,Married,67546.0,0,0,2012-08-31,90,864,M,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0
Febrero,8932,1969,D,Master,Together,65176.0,0,1,2012-10-29,57,960,M,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0
Febrero,10236,1975,D,Master,Single,31160.0,1,0,2013-09-16,59,16,M,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,6340,1985,D,Graduation,Single,29938.0,1,0,2013-10-27,52,3,M,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,10089,1974,D,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,M,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1
Febrero,2227,1958,D,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,M,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0
Febrero,10992,1967,D,Graduation,Together,75702.0,1,1,2012-08-29,77,650,M,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0
Febrero,5304,1974,D,PhD,Single,30899.0,1,0,2012-10-13,35,24,M,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,309,1961,D,PhD,Together,63342.0,0,1,2012-10-16,48,918,M,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0
Febrero,3406,1964,D,Graduation,Single,45989.0,0,1,2012-10-22,97,138,M,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0
Febrero,2661,1964,D,Graduation,Single,18701.0,1,1,2013-06-04,95,12,M,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,3153,1957,D,PhD,Single,40737.0,2,1,2013-12-08,24,11,M,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,10264,1979,D,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,M,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1
Febrero,1184,1968,D,PhD,Divorced,69674.0,0,2,2013-05-22,46,554,M,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0
Febrero,4200,1970,D,Master,Married,44159.0,1,0,2014-06-17,85,167,M,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0
Febrero,9396,1978,D,PhD,Married,37717.0,1,0,2012-11-23,31,9,M,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0
Febrero,2387,1952,D,Master,Together,43776.0,1,1,2013-02-03,9,177,M,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1
Febrero,6690,1966,D,Master,Married,38179.0,1,1,2013-03-14,30,38,M,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0
Febrero,1225,1963,D,Graduation,Married,80124.0,0,0,2014-06-26,47,483,M,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0
Febrero,9703,1970,D,PhD,Married,38097.0,1,1,2012-10-15,70,77,M,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1
Febrero,291,1970,D,Graduation,Married,72940.0,0,0,2013-06-19,13,182,M,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0
Febrero,4557,1970,D,Graduation,Together,22070.0,1,0,2013-10-04,11,10,M,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0
Febrero,2379,1953,D,Graduation,Single,69267.0,0,0,2012-09-22,31,778,M,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1
Febrero,5726,1983,D,Master,Single,31788.0,1,0,2014-03-20,15,16,M,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0
Febrero,3066,1975,D,PhD,Together,61905.0,0,1,2014-02-04,2,167,M,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0
Febrero,6336,1960,D,Graduation,Married,29315.0,1,1,2014-04-06,55,13,M,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0
Febrero,10967,1963,D,Graduation,Divorced,33378.0,1,1,2013-02-06,38,33,M,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,2304,1963,D,PhD,Together,66313.0,0,1,2013-09-16,86,625,M,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0
Febrero,3445,1956,D,Graduation,Single,60714.0,0,0,2013-01-17,56,216,M,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1
Febrero,7828,1981,D,Master,Together,77882.0,0,0,2014-04-30,29,68,M,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0
Febrero,3762,1986,D,PhD,Single,69867.0,0,0,2013-04-02,30,196,M,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1
Febrero,4391,1968,D,Master,Divorced,63841.0,0,1,2013-04-21,64,635,M,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0
Febrero,4669,1981,D,Basic,Married,24480.0,1,0,2013-02-11,46,4,M,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,10144,1976,D,Graduation,Together,51369.0,0,1,2012-10-25,84,297,M,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0
Febrero,8652,1946,D,Graduation,Together,37760.0,0,0,2012-08-31,20,84,M,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0
Febrero,1672,1974,D,PhD,Together,65640.0,0,1,2014-03-01,74,204,M,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0
Febrero,8962,1975,D,Master,Married,44319.0,1,1,2014-04-17,18,26,M,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,9974,1974,D,Graduation,Married,30631.0,1,0,2013-07-12,75,15,M,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0
Febrero,10983,1952,D,Graduation,Together,75278.0,0,0,2013-01-29,17,304,M,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0
Febrero,8148,1956,D,Master,Together,50898.0,1,1,2013-01-08,88,285,M,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0
Febrero,10102,1966,D,Graduation,Widow,79946.0,0,0,2014-05-12,19,395,M,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0
Febrero,4697,1949,D,Master,Divorced,35416.0,0,0,2013-06-13,62,248,M,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0
Febrero,9262,1984,D,2n Cycle,Together,32414.0,0,0,2013-07-04,11,20,M,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0
Febrero,7254,1969,D,Graduation,Together,38361.0,1,0,2013-12-27,74,39,M,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0
Febrero,4543,1980,D,Graduation,Married,82497.0,0,0,2012-10-31,32,777,M,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0
Febrero,4927,1971,D,Graduation,Together,16626.0,2,0,2014-01-15,76,8,M,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0
Febrero,10451,1965,D,Graduation,Together,29672.0,1,1,2013-03-12,6,9,M,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,2926,1952,D,Master,Together,55951.0,0,1,2012-08-23,62,1241,M,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0
Febrero,2874,1988,D,2n Cycle,Divorced,35388.0,1,0,2013-03-07,20,6,M,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,9738,1986,D,Master,Together,42386.0,1,0,2013-01-13,43,65,M,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,7119,1982,D,Graduation,Single,68627.0,0,0,2013-01-12,45,395,M,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0
Febrero,3924,1965,D,PhD,Divorced,57912.0,0,1,2014-03-17,34,801,M,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0
Febrero,5827,1958,D,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36,M,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0
Febrero,5596,1956,D,2n Cycle,Together,58821.0,0,1,2013-10-12,44,513,M,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0
Febrero,10812,1978,D,PhD,Married,46377.0,1,0,2014-03-01,89,37,M,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0
Febrero,1717,1988,D,Graduation,Single,39747.0,1,0,2014-04-13,43,80,M,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0
Febrero,9491,1984,D,Graduation,Together,23976.0,1,0,2013-12-27,68,14,M,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0
Febrero,9274,1961,D,Master,Married,80950.0,0,0,2013-03-28,44,525,M,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0
Febrero,6609,1966,D,Graduation,Widow,27038.0,0,0,2012-09-18,64,1,M,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1
Febrero,6963,1947,D,Graduation,Single,77457.0,0,0,2014-03-05,85,675,M,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0
Febrero,4440,1964,D,Master,Married,64100.0,0,1,2013-09-10,93,509,M,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0
Febrero,1379,1992,D,Master,Together,42670.0,0,0,2013-04-27,12,154,M,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0
Febrero,10032,1976,D,Graduation,Divorced,12571.0,1,0,2014-01-18,86,3,M,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,2826,1967,D,Graduation,Married,22574.0,2,1,2013-10-28,28,25,M,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,2437,1989,D,Graduation,Married,,0,0,2013-06-03,69,861,M,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0
Febrero,6320,1976,D,Master,Single,70893.0,0,0,2013-02-06,42,768,M,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0
Febrero,3050,1966,D,Graduation,Married,54198.0,1,1,2013-12-17,13,185,M,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0
Febrero,231,1956,D,Master,Together,28839.0,1,1,2014-03-11,86,24,M,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,2392,1972,D,Graduation,Married,40321.0,1,1,2013-07-29,59,44,M,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,9478,1985,D,Graduation,Single,66503.0,1,0,2012-08-14,30,91,M,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0
Febrero,113,1951,D,Graduation,Married,30833.0,1,1,2013-07-16,33,11,M,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,2863,1970,D,Graduation,Single,,1,2,2013-08-23,67,738,M,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0
Febrero,1802,1971,D,Graduation,Married,64795.0,0,1,2013-01-17,23,412,M,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0
Febrero,520,1974,D,Graduation,Married,34421.0,1,0,2013-07-01,81,3,M,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,8275,1965,D,PhD,Divorced,47025.0,1,1,2014-02-09,6,16,M,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,9750,1961,D,PhD,Divorced,64325.0,0,1,2013-02-07,41,731,M,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0
Febrero,2607,1953,D,Graduation,Single,40464.0,0,1,2013-01-11,78,424,M,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0
Febrero,7214,1957,D,Graduation,Married,62187.0,0,0,2013-07-05,49,792,M,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0
Febrero,5835,1976,D,PhD,Divorced,14849.0,1,0,2013-07-02,39,21,M,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0
Febrero,3896,1984,D,Graduation,Married,27255.0,1,0,2013-11-07,3,22,M,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,10350,1950,D,PhD,Married,54432.0,2,1,2013-05-09,37,33,M,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,7786,1986,D,PhD,Single,29999.0,1,0,2013-02-13,22,68,M,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0
Febrero,2861,1983,D,Graduation,Single,24072.0,1,0,2013-04-16,79,9,M,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,663,1989,D,PhD,Single,33996.0,0,0,2013-09-11,46,40,M,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0
Febrero,10675,1956,D,PhD,Married,66334.0,0,1,2013-04-03,82,909,M,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1
Febrero,2521,1971,D,Master,Married,35178.0,1,0,2013-01-10,10,23,M,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1
Febrero,9592,1983,D,Graduation,Together,22010.0,1,0,2013-06-30,51,11,M,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,10151,1960,D,Graduation,Divorced,62204.0,0,2,2012-09-12,38,317,M,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0
Febrero,7381,1968,D,Graduation,Divorced,75693.0,0,0,2012-12-06,10,797,M,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1
